depth_below_mudline,relative_depth,scour_depth,spring_type,k_intact,k_scoured,alpha_fem,alpha,depth_below_scour
2.965999102592451,0.3189246346873603,0.0,t-z,891.8759765780651,891.8759765780651,1.0,1.0,2.965999102592451
2.509691548347456,0.26985930627391996,0.0,t-z,807.7824423604185,807.7824423604185,1.0,1.0,2.509691548347456
2.05338399410246,0.22079397786047955,0.0,t-z,1375.3904449572813,1375.3904449572813,1.0,1.0,2.05338399410246
1.5970764398574646,0.1717286494470392,0.0,t-z,1511.2975014969372,1511.2975014969372,1.0,1.0,1.5970764398574646
1.1407688856124691,0.12266332103359882,0.0,t-z,1777.033878333005,1777.033878333005,1.0,1.0,1.1407688856124691
0.6844613313674737,0.07359799262015845,0.0,t-z,1898.5097645597607,1898.5097645597607,1.0,1.0,0.6844613313674737
0.2281537771224785,0.024532664206718117,0.0,t-z,1583.5196080300989,1583.5196080300989,1.0,1.0,0.2281537771224785
8.90652945041655,0.9576913387544675,1.0,t-z,6489.845703843497,17044.37362563514,2.6263141534383334,0.9421904378384329,7.906529450416549
8.449784350395188,0.9085789624080847,1.0,t-z,3511.873944834487,11104.060984753803,3.161862059737777,0.9389642082954011,7.449784350395188
7.993039250373825,0.8594665860617016,1.0,t-z,3442.844824863992,10856.827956397074,3.1534467885365607,0.9353561586752922,6.993039250373825
7.536294150352463,0.8103542097153185,1.0,t-z,2716.748133754852,10086.603069053768,3.7127486879370544,0.931294147214915,6.536294150352463
7.0795490503311,0.7612418333689355,1.0,t-z,1877.579429602783,10118.654821399628,5.389202002250478,0.9266866057751121,6.0795490503311
6.622803950309738,0.7121294570225524,1.0,t-z,2189.621162012868,13053.212938419423,5.9614024402376105,0.9214155157075732,5.622803950309738
6.166058850288374,0.6630170806761693,1.0,t-z,1997.2345024146337,12088.453795980771,6.052596117965101,0.9153260909524304,5.166058850288374
5.709313750267013,0.6139047043297863,1.0,t-z,1701.6269472468791,12891.187542011852,7.575801242962771,0.9082112094664531,4.709313750267013
5.2525686502456495,0.5647923279834032,1.0,t-z,1633.9890502365415,13485.463804278865,8.25309312955718,0.8997871735078568,4.2525686502456495
4.795823550224288,0.5156799516370202,1.0,t-z,1630.0394725096933,15766.643489596714,9.672553183832765,0.8896545617745857,3.795823550224288
4.3390784502029245,0.466567575290637,1.0,t-z,1312.7000984738272,11978.70664882612,9.125242439421477,0.8772321911021869,3.3390784502029245
3.882333350181562,0.4174551989442539,1.0,t-z,1663.862358214047,14671.349717032606,8.817646270200203,0.8616396826097433,2.882333350181562
3.425588250160199,0.3683428225978708,1.0,t-z,1164.219347974708,14213.763757059787,12.208836575157633,0.8414745005054293,2.425588250160199
2.9688431501388366,0.3192304462514878,1.0,t-z,891.8759765780651,14395.589469684412,16.140797428939806,0.8143515601154899,1.9688431501388366
2.512098050117474,0.27011806990510473,1.0,t-z,807.7824423604185,13238.765512725682,16.389023601504295,0.7758391366193542,1.5120980501174741
2.055352950096112,0.2210056935587217,1.0,t-z,1375.3904449572813,11502.165103228066,8.362836273437479,0.7165651110225558,1.055352950096112
1.5986078500747491,0.1718933172123386,1.0,t-z,1511.2975014969372,9208.07010209007,6.092824273823979,0.6119278698171747,0.5986078500747491
1.1418627500533869,0.12278094086595558,1.0,t-z,1777.033878333005,7773.849406943392,4.374620822781309,0.35247411962096614,0.1418627500533869
0.6851176500320237,0.07366856451957243,1.0,t-z,1898.5097645597607,3672.920177642825,1.9346332824864487,0.0,0.0
0.2283725500106616,0.024556188173189417,1.0,t-z,1583.5196080300989,3135.1811133053325,1.979881459886375,0.0,0.0
8.933052611350998,0.960543291543118,2.0,t-z,6489.845703843497,26474.16280026949,4.079320835715806,0.8809723988395793,6.933052611350998
8.474947349230433,0.9112846612075733,2.0,t-z,3511.873944834487,22373.04333483811,6.370685191518895,0.8740768463521393,6.474947349230433
8.016842087109868,0.8620260308720288,2.0,t-z,3442.844824863992,20216.76143020878,5.872109391688146,0.8663285805738631,6.016842087109868
7.558736824989303,0.8127674005364841,2.0,t-z,2716.748133754852,19806.39084409908,7.290477390233602,0.857557884488013,5.558736824989303
7.100631562868738,0.7635087702009395,2.0,t-z,1877.579429602783,24145.32989724168,12.859818080958535,0.8475464081530903,5.100631562868738
6.642526300748173,0.7142501398653949,2.0,t-z,2189.621162012868,24035.290864157603,10.97691750570337,0.8360082150472741,4.642526300748173
6.184421038627608,0.6649915095298503,2.0,t-z,1997.2345024146337,22784.897229637078,11.408223321843478,0.8225610938285047,4.184421038627608
5.726315776507043,0.6157328791943056,2.0,t-z,1701.6269472468791,24096.889785958738,14.161088495304995,0.8066816555040618,3.726315776507043
5.268210514386478,0.5664742488587611,2.0,t-z,1633.9890502365415,30425.86489316977,18.620605131206496,0.7876321789187084,3.268210514386478
4.810105252265913,0.5172156185232164,2.0,t-z,1630.0394725096933,26334.65984461719,16.155841799383534,0.7643354515733738,2.810105252265913
4.351999990145348,0.4679569881876718,2.0,t-z,1312.7000984738272,25850.626136893112,19.692712880076414,0.7351470434069398,2.351999990145348
3.893894728024783,0.41869835785212717,2.0,t-z,1663.862358214047,22312.9281110356,13.410320872326123,0.6974062168943591,1.893894728024783
3.435789465904218,0.36943972751658255,2.0,t-z,1164.219347974708,,,0.6464457870112711,1.435789465904218
2.977684203783653,0.32018109718103793,2.0,t-z,891.8759765780651,19376.17916344708,21.725194614826695,0.5730070702456349,0.9776842037836531
2.519578941663088,0.2709224668454933,2.0,t-z,807.7824423604185,17092.768010209737,21.160113310043002,0.4541107527274203,0.519578941663088
2.061473679542523,0.2216638365099487,2.0,t-z,1375.3904449572813,,,0.17268543436269435,0.06147367954252303
1.603368417421958,0.17240520617440408,2.0,t-z,1511.2975014969372,,,0.0,0.0
1.145263155301393,0.12314657583885945,2.0,t-z,1777.033878333005,11761.189275575409,6.6184384096313975,0.0,0.0
0.687157893180828,0.07388794550331483,2.0,t-z,1898.5097645597607,8052.078927175448,4.241262845989428,0.0,0.0
