run,S_D,scour_m,su0,k_su,Hmax_kN,H_ratio,V_ratio,f1_Hz,f1_f0,fixity_proxy
49,0.1875,1.5,12.526253284604731,16.92406887511524,19705.310546875,0.9330313524984906,0.9806682005663347,0.257839640573585,0.9822689847046046,0.3063961858118734
50,0.1875,1.5,13.88729648430417,15.89227312509399,19028.404296875,0.929364064042226,0.979617292615753,0.2574304319887954,0.9807100587759944,0.30880951398429207
51,0.1875,1.5,13.769754199515466,15.763418311056672,18870.853515625,0.9288313121077328,0.9770013124838568,0.25734511706922125,0.9803850420359624,0.3093175503464623
52,0.1875,1.5,14.468072707874075,19.97154689735315,23285.1171875,0.9340355299187626,0.9813358233674018,0.2593789961692523,0.9881333322296468,0.2969621637593378
53,0.1875,1.5,14.101371945901793,20.669139431661403,24425.337890625,0.9347720433354612,0.9780828111384616,0.259792954357489,0.9897103523044688,0.2943743691730412
54,0.1875,1.5,11.100704182747403,15.529599347530134,18487.521484375,0.9304927921691478,0.9843670555494174,0.25720305638391755,0.9798438459467603,0.3102073856797888
55,0.1875,1.5,14.924778479434009,17.20279949819395,20362.984375,0.930223229170784,0.974582152711406,0.2581068355505294,0.9832868938908627,0.3047478214372117
56,0.1875,1.5,16.250032612522705,18.45878258987136,22343.03125,0.9263573251673064,0.9803478485957928,0.25896145706161305,0.9865426702413548,0.29951666296943735
57,0.1875,1.5,20.075860215489616,21.128409757507587,24481.970703125,0.9232301734415777,0.9783404095674524,0.2597184761681204,0.9894266193016962,0.29477936714545855
58,0.1875,1.5,14.29361221071101,15.061050922557186,17554.62890625,0.9197004107865624,0.9748875486708716,0.25654126388532456,0.9773226733131344,0.31403263237890383
59,0.1875,1.5,8.317757413110698,14.182106130784264,16473.875,0.9254004057460984,0.9808838750544764,0.25600436004820226,0.9752772780209252,0.3172620913015053
60,0.1875,1.5,13.96767111621844,21.011404842349712,24620.244140625,0.9369168455747064,0.9821310888220826,0.259863870297342,0.9899805145187962,0.29393095906086714
61,0.1875,1.5,11.44726855380636,18.88999042543026,22429.33984375,0.930236299397192,0.9838175727192852,0.25910201741570565,0.9870781506507951,0.2987183264863217
62,0.1875,1.5,8.88325078082778,21.771107130381708,22777.748046875,0.9352973694807348,0.987992786511621,0.25931931299884375,0.9879059625084095,0.29742307487986447
63,0.1875,1.5,16.745440853454358,30.70108577182448,34118.234375,0.9454076829173516,0.9861630278471376,0.26218131972562353,0.9988090976333183,0.2788733945475267
64,0.1875,1.5,13.716291630370552,19.991099719101083,22956.42578125,0.9271790287618458,0.9845914911488032,0.25927189927769884,0.9877253346281251,0.29764021824842885
65,0.1875,1.5,13.15697536906962,14.910065089072,18279.681640625,0.9279968342280942,0.981270048573629,0.2570082812708975,0.979101828341995,0.31131064175456913
66,0.1875,1.5,14.693495626805426,23.336326706434303,26407.416015625,0.9353289410786771,0.9833997118612472,0.26042502038062076,0.9921182786009326,0.29036787552561677
67,0.1875,1.5,12.59184945758232,18.24271420928737,21754.05859375,0.9324852114055086,0.9775967512374736,0.2587956303705474,0.9859109348917879,0.3005892949930705
68,0.1875,1.5,13.063684201650112,16.64267093735822,19335.640625,0.933729467068082,0.9837522510837536,0.25763129813910046,0.9814752808693962,0.30763439348584093
69,0.1875,1.5,12.444140830323926,23.27352973474694,24923.36328125,0.9306645277247078,0.9784333504453792,0.2600107396168781,0.9905400296385973,0.2930346668778521
70,0.1875,1.5,11.195916960824013,12.343178384300696,15192.7470703125,0.9174221345059448,0.970531366187342,0.25486729253411755,0.9709454919925398,0.32363148938154634
71,0.1875,1.5,17.568910830466542,18.156200515178007,22231.55859375,0.934632931099039,0.979209763807921,0.2588850860769192,0.9862517264228277,0.2999667953491621
72,0.1875,1.5,9.9440242313538,14.754252642075173,17321.125,0.9229326025426496,0.9764908680174516,0.25652330224788356,0.9772542464438851,0.31422041782941385
73,0.1875,1.5,15.141230393357745,23.31137043885254,27039.65625,0.9345246348217942,0.9749666724443504,0.26059564775420135,0.9927683026881403,0.2892670216883954
74,0.1875,1.5,15.425657020058686,18.92371234803244,21505.130859375,0.9321684177481872,0.9808741218209894,0.2586410446313788,0.9853220232072806,0.30150596478841757
75,0.1875,1.5,7.524581589843666,8.683047592167492,10494.529296875,0.910016766010295,0.9746605399271472,0.24949320508555844,0.9504723040449193,0.3521178743258828
76,0.1875,1.5,27.766497635302247,14.275003916327302,20135.923828125,0.9086785221430606,0.971229283660386,0.2576347506356629,0.9814884335416755,0.307352298979474
77,0.1875,1.5,14.026555764701316,18.79049643167829,21336.875,0.929790378249921,0.9812105544181532,0.2585961527767235,0.9851510026597973,0.30179949812591506
78,0.1875,1.5,12.921281486619712,15.123318087887592,16798.013671875,0.918668623226983,0.976930917187534,0.25609105643983654,0.9756075576334732,0.31667488892811513
79,0.1875,1.5,15.216974442618914,20.53745716077305,24140.884765625,0.9353909846836672,0.9833876570615308,0.2596754753557154,0.9892628028914322,0.2950996934554778
80,0.1875,1.5,13.685229538664917,26.399534957215945,30316.126953125,0.9455502532425234,0.9796206823274574,0.2614435176688262,0.995998358075851,0.2837804968308248
81,0.1875,1.5,11.80184319032367,15.51166286180584,18129.357421875,0.916492183351537,0.981002096884898,0.2569755128985286,0.9789769935579191,0.31153944765323754
82,0.1875,1.5,16.089440171440035,14.461095282769776,18041.251953125,0.9218490430839272,0.9727715558109108,0.25677005222129995,0.978194268099688,0.3126496072052039
83,0.1875,1.5,18.401962243612104,27.35828323820084,31629.357421875,0.9371676643920488,0.9813631719005388,0.26167406988201214,0.9968766725501645,0.28222489007128143
84,0.1875,1.5,20.983901055944216,39.75326869416223,43407.96875,0.9491055469999178,0.983402971377528,0.2634780390727935,1.0037490951983083,0.27002603033481515
85,0.1875,1.5,10.1115341033902,12.37948459506613,14861.48828125,0.9253851924519592,0.9818958997352926,0.2546379257296687,0.9700716934655572,0.324946352765539
86,0.1875,1.5,17.82684152210931,20.95845425989856,24654.466796875,0.935122031732147,0.9794366938389562,0.259809332827926,0.9897727479217268,0.29422988966324165
87,0.1875,1.5,15.87166910504379,16.88809866453134,20582.482421875,0.925648301936379,0.9787974468468332,0.25818136222031896,0.983570811585228,0.30427734510605997
88,0.1875,1.5,9.09614555630574,10.46746863715116,12986.767578125,0.9206491402177068,0.9796223852876876,0.25279961103279924,0.9630684277658201,0.33499803976358467
89,0.1875,1.5,13.894674929322388,13.678810069800187,16897.193359375,0.9192794706974564,0.9749901012911676,0.25608349240614714,0.975578741600082,0.31667136178021915
90,0.1875,1.5,15.696024553577208,12.822717737927936,16933.6484375,0.9172400368164362,0.9829570470126834,0.25601838231605517,0.9753306974205819,0.31699053603838917
91,0.1875,1.5,12.249528211063428,23.43961980595894,26065.41796875,0.9411454991638256,0.9841852092171252,0.26036433801035536,0.991887102315946,0.2907837724664532
92,0.1875,1.5,19.312949688618875,40.62755804481505,44019.62109375,0.939045105821726,0.9866416027025712,0.26355665497724545,1.0040485912900494,0.2694886885944991
93,0.1875,1.5,16.30556036858712,31.93421581709485,34449.7421875,0.9382154262655688,0.9801799567027408,0.26224884879349136,0.9990663571795425,0.2784275411486251
94,0.1875,1.5,15.685505173610794,19.78618328678341,23455.537109375,0.9369709209988794,0.9859440430663214,0.2594156287197994,0.9882728880332191,0.2967159820247089
95,0.1875,1.5,15.832652875253864,25.762184099205328,28858.83203125,0.9409803306828598,0.9821232832192228,0.26107637608789,0.9945996911092561,0.2861619441485367
96,0.1875,1.5,22.228638002882487,20.68435417029693,24453.13671875,0.9289515629157372,0.9779974228364476,0.2596685024308137,0.9892362387531625,0.29506607799781354
97,0.1875,1.5,16.971879058002035,24.44935496876329,28337.490234375,0.943138581250954,0.9776155878702452,0.2609220599262382,0.9940118064104873,0.2871470214683969
98,0.1875,1.5,16.108623892405912,12.369400148816885,15621.3935546875,0.9138512882393665,0.9772241310533376,0.2550262268420094,0.9715509700365688,0.3226228988390698
99,0.1875,1.5,14.875346387054025,22.23815115780584,25394.43359375,0.9306832309162676,0.98085683723645,0.26010919965058,0.9909151241629427,0.2923745141977599
100,0.1875,1.5,18.86578194977789,24.48344066743978,27803.5703125,0.937070390663992,0.9796704898659756,0.2607608031936117,0.993397480829357,0.2881738849199964
101,0.1875,1.5,24.00722844588809,42.98935680409672,45800.41796875,0.9511177567752368,0.9870552652853024,0.26372217985018787,1.004679176829677,0.2683184119043604
102,0.1875,1.5,13.812974613514225,25.37385729152682,29655.578125,0.938909923390907,0.9857860521882096,0.2612869135226247,0.9954017570437224,0.284802677151387
103,0.1875,1.5,12.108535441175633,16.882563925706556,19072.1875,0.9322855285779862,0.9807261092926546,0.25752259832332686,0.9810611767485559,0.3083043443437498
104,0.1875,1.5,14.135389122757184,13.93720098479418,16935.31640625,0.92086398629401,0.9756807975510724,0.2561098839419157,0.9756792831110246,0.3165193570633528
105,0.1875,1.5,15.940440830741338,19.61306029148915,22269.802734375,0.9309372510056932,0.9756965939506972,0.25895755594167996,0.9865278084881063,0.29955781325485564
106,0.1875,1.5,10.507956885184928,12.419157103765526,14932.318359375,0.923585496971242,0.9732974349812696,0.25468230907170547,0.9702407767772748,0.3246884052887371
107,0.1875,1.5,22.52925738905629,27.80196442115656,32289.052734375,0.9367739178308724,0.9789163905177982,0.2617675937616152,0.9972329622426996,0.28157730262778535
108,0.1875,1.5,13.601275733122552,19.78473762884359,22768.3984375,0.9362853356269636,0.9778542936958652,0.2592002842541068,0.9874525091760075,0.2980856402943277
109,0.1875,1.5,17.630732025370495,15.257606109724431,19249.47265625,0.919673603972621,0.9769962982114728,0.2574353282718673,0.9807287117146628,0.3087068733275138
110,0.1875,1.5,15.521045086188565,14.974911273212944,17822.865234375,0.9192245853529992,0.9742489756468544,0.2566694903274818,0.9778111663038549,0.3132589899608306
111,0.1875,1.5,19.93257012483924,24.35542952944753,29444.53515625,0.9358386694699528,0.9791076564602896,0.26115318788660097,0.9948923142581454,0.2856159433420286
112,0.1875,1.5,13.342706988232525,38.44702917092705,42043.65625,0.9443000191173102,0.9904505852518136,0.26336713260576844,1.003326584592416,0.27083034037542
113,0.1875,1.5,26.118756970117133,33.23074729537084,38387.86328125,0.9369476040045664,0.9801292588853666,0.2627913436054804,1.0011330519166068,0.2747036581730116
114,0.1875,1.5,15.06732872078145,15.176317795794915,18783.21875,0.9259494295503464,0.9806591090069448,0.257246723937276,0.9800102023813508,0.30986951392037126
115,0.1875,1.5,14.18551199047422,19.976853483608807,22294.48828125,0.932318258723961,0.980235979385917,0.2590071014853807,0.9867165577851473,0.2992782154813296
116,0.1875,1.5,14.588853801326108,13.693856759922072,16971.314453125,0.9239732160563726,0.9795173791447236,0.2561114224995151,0.9756851444184934,0.3164961909355519
117,0.1875,1.5,13.371232632753154,24.95964992452356,28826.076171875,0.939046343385682,0.979350370380565,0.2610944385351966,0.9946685020249773,0.28606292826928853
118,0.1875,1.5,15.442866638100211,15.119840915798015,19182.12890625,0.924866078638454,0.9732394558974102,0.25745181578670223,0.9807915227487658,0.30864250080734557
119,0.1875,1.5,10.730264623887884,14.193116890239258,16848.169921875,0.9250649461369314,0.974391218219604,0.25617287333618965,0.9759192482623217,0.3162320300766356
120,0.1875,1.5,17.258056793097463,14.025697955376565,17747.96484375,0.918691717097046,0.9822155432190508,0.25654368906954955,0.9773319123240216,0.31394339702424856
121,0.1875,1.5,14.277176901607174,28.79376848082412,31096.19140625,0.9386433659277984,0.9845871371216846,0.26161780417784625,0.9966623220492805,0.28263638810141495
122,0.1875,1.5,14.342936948067091,18.68413584501636,22018.2578125,0.9353139950364262,0.9841367466510362,0.2588734685599271,0.9862074681908692,0.3000887245046782
123,0.1875,1.5,13.983690450665812,21.209026109320337,24400.681640625,0.9383233796483368,0.9831728834357693,0.25979318921874217,0.9897112470347135,0.2943787431114164
124,0.1875,1.5,18.48931925163521,35.314105385950946,37291.8671875,0.9426284955522756,0.984032988574586,0.26269816102021093,1.0007780624230551,0.2753875392420384
125,0.1875,1.5,12.75158482628083,16.541969735826637,19272.583984375,0.9281030635059224,0.9871195085779726,0.25760453712144854,0.9813733317758427,0.30779865900993664
126,0.1875,1.5,13.026493999207467,16.20793297515892,20209.923828125,0.9262073433630352,0.9745970823861646,0.25806000750123603,0.9831084971930828,0.305048496157312
127,0.1875,1.5,19.575282717722487,24.3288905333914,28767.142578125,0.9354639505261708,0.983601156068132,0.2609945541717799,0.9942879813570812,0.2866517929930768
128,0.1875,1.5,14.512470418285105,20.73457925663076,23492.857421875,0.9374958009522778,0.9830139207961728,0.259463564964758,0.988455506526486,0.2964397672878635
129,0.1875,1.5,13.27986742768248,12.869117993395855,15751.837890625,0.9191266352653178,0.978068692753187,0.25525010926717157,0.9724038752064955,0.32143353767366245
130,0.1875,1.5,17.986849718409232,18.5584929553384,22253.71875,0.9301439212696824,0.98214094944186,0.2588934531114096,0.9862836015776938,0.299914821651286
131,0.1875,1.5,17.12650926429887,24.982763206303456,28400.158203125,0.9335838362385144,0.9818127005848928,0.2609405508882703,0.9940822498010422,0.28702897705934866
132,0.1875,1.5,15.74254343561085,17.031759807782805,19787.083984375,0.9293748512732296,0.97514393768345,0.25780341816352975,0.9821309913771652,0.30656337286448376
133,0.1875,1.5,20.85097497294725,18.684470024722817,21677.33984375,0.9204675519537878,0.9766357948297458,0.25860351110310514,0.9851790350281637,0.30166212275296445
134,0.1875,1.5,15.375164428491896,24.349438856543525,27069.21875,0.9377907666370364,0.9833110091920912,0.26060991011721024,0.9928226367571805,0.28917955862406763
135,0.1875,1.5,13.427584083946686,15.178341585324194,18656.9296875,0.922868955160463,0.973812625567489,0.2572221144481555,0.9799164497766749,0.31004498890567994
136,0.1875,1.5,18.525846891216183,26.941280412003543,29280.552734375,0.9337105176848062,0.9809892151649348,0.2611540701828189,0.9948956754643907,0.2856385606498191
137,0.1875,1.5,9.763450603109684,12.742524670685643,15461.4150390625,0.9217950997553872,0.975230917787796,0.25515689630808325,0.9720487700004794,0.32204417444372657
138,0.1875,1.5,15.336064403601116,17.47099581128172,21644.015625,0.930805612046568,0.9800764785105776,0.25867585333884474,0.9854546308763937,0.30127623390105124
139,0.1875,1.5,16.912808169633085,24.794269844562088,27086.421875,0.9401133172858924,0.9785380276492688,0.26059748945957073,0.9927753188709867,0.28924739126152677
140,0.1875,1.5,12.926473570248053,16.265667359082652,18388.87109375,0.9331514954792448,0.9801352969704502,0.25711034038434394,0.9794906339636671,0.3107328553940373
141,0.1875,1.5,7.829096766143493,14.35752761338914,16277.9599609375,0.9317292672093686,0.9814833232493858,0.25588899417939465,0.9748377788245598,0.3179414717602467
142,0.1875,1.5,11.94353269213686,19.360754869112128,22059.759765625,0.9333586259545265,0.9817445141564928,0.2589508198677638,0.9865021466601895,0.29965192500887416
143,0.1875,1.5,15.600650017278127,18.14837100429396,21033.5703125,0.927020909470056,0.9741168629608332,0.2584180558494652,0.9844725224713831,0.30285837187084674
144,0.1875,1.5,10.42635286688033,18.49751218611777,20323.123046875,0.9259787529545752,0.9840917632647334,0.2582179529082801,0.9837102079085911,0.3041600220518253
145,0.1875,1.5,20.30856578910321,29.436948130601856,32983.01171875,0.9408748692788428,0.9860798983526178,0.2619343180697058,0.997868117164842,0.2804938807008016
146,0.1875,1.5,12.469615269308976,14.719463808103466,17530.740234375,0.9261646968068986,0.9775000865572028,0.25657247364592206,0.9774415703911274,0.3138798660399293
147,0.1875,1.5,13.51404232723828,24.634480776490385,28161.97265625,0.940707540245633,0.983881901522564,0.2609257927478147,0.9940260270122996,0.2871571619509464
148,0.1875,1.5,17.944339857253627,33.813147525082464,36719.65234375,0.9447291739068998,0.9926485620291408,0.2626104467588217,1.0004439051216905,0.27598188237284793
149,0.1875,1.5,11.83380292459481,13.532651098019562,16760.171875,0.92400663080633,0.973371519454722,0.2560557232270906,0.9754729518027595,0.3168729020163294
